0	1	0	0.9903
0	1	1	-0.0003926
0	1	2	1.318e-05
0	2	0	0.9803
0	2	1	-0.0003177
0	2	2	1.706e-05
0	3	0	0.9922
0	3	1	0.0001836
0	3	2	1.474e-05
0	4	0	0.9898
0	4	1	5.259e-05
0	4	2	1.45e-05
0	5	0	0.9906
0	5	1	-0.0001604
0	5	2	1.66e-05
0	6	0	0.9925
0	6	1	0.0001902
0	6	2	1.985e-05
1	1	0	0.000856526
1	1	1	78.914
1	1	2	-0.841321
1	1	3	1.00082
1	2	0	0.610625
1	2	1	0.8306
1	2	2	-0.440544
1	2	3	0
1	3	0	-5.02481
1	3	1	12.9011
1	3	2	-6.90397
1	3	3	0
