18031	4461	2250	5996	12C
18032	4461	2250	5996	12C
18034	4461	2250	5996	12C
18036	4461	2250	5996	12C
18037	-9999	2250	5996	CH2
18038	4461	2250	5996	CH2
18039	4461	2250	5996	12C
18040	4461	2250	5996	56Fe
18042	4461	2250	5996	56Fe
18043	4461	2250	5996	56Fe
18044	4461	2250	5996	56Fe
18045	4461	2032	5996	4He
18046	4461	2250	5996	4He
18047	4461	2250	5996	4He
18048	4461	2250	5996	4He
18050	4461	2250	5996	4He
18051	4461	2250	5996	4He
18052	4461	2250	5996	4He
18053	4461	2250	5996	4He
18054	4461	2250	5996	4He
18059	4461	2250	5996	4He
18060	4461	2250	5996	empty
18061	4461	2250	5996	12C
18062	4461	2250	5996	12C
18083	2261	2250	5996	12C
18085	2261	2250	5996	12C
18086	-9999	2250	5996	12C
18087	2261	2250	5996	12C
18088	2261	2250	5996	12C
18089	-9999	2250	5996	12C
18090	2261	2250	5996	12C
18091	2261	2250	5996	12C
18092	2261	2250	5996	12C
18096	2261	2250	5996	12C
18097	2261	2250	-9999	12C
18099	-9999	2250	5996	12C
18100	2261	2250	5996	12C
18101	2261	2250	5996	12C
18102	2261	2250	5996	12C
18103	2261	2250	5996	12C
18104	2261	2250	5996	12C
18105	2261	2250	5996	12C
18106	2261	2250	5996	12C
18112	2261	2250	5996	CH2
18113	2261	2250	5996	12C
18114	2261	2250	-9999	12C
18116	2261	2250	5996	12C
18117	2261	2250	5996	12C
18118	2261	2250	5996	12C
18119	2261	2250	5996	12C
18120	2261	2250	5996	12C
18121	-9999	2250	5996	12C
18122	2261	2250	5996	12C
18123	2261	2250	5996	12C
18124	2261	2250	5996	12C
18125	2261	2250	-9999	12C
18126	2261	2250	-9999	12C
18127	2261	2250	5996	12C
18128	2261	-9999	5996	12C
18129	2261	2250	-9999	12C
18131	2261	2250	5996	12C
18132	2261	2250	5996	12C
18133	2261	2250	-9999	12C
18134	2261	2250	-9999	12C
18158	2261	2250	-9999	56Fe
18163	2261	2250	5996	56Fe
18164	2261	2250	5996	56Fe
18166	2261	2250	5996	56Fe
18167	2261	2250	5996	12C
18168	2261	2250	5996	12C
18169	2261	2250	5996	12C
18170	2261	2250	5996	12C
18171	2261	2250	5996	12C
18175	2261	2250	5996	empty
18176	2261	2250	5996	4He
18177	2261	2250	5996	4He
18178	2261	2250	5996	4He
18179	2261	2250	5996	4He
18180	2261	2250	5996	4He
18181	2261	2250	5996	4He
18182	2261	2250	5996	4He
18183	2261	2250	5996	4He
18185	2261	2250	5996	4He
18186	2261	2250	5996	4He
18188	2261	2250	5996	4He
18190	2261	2250	5996	4He
18195	2261	2250	5996	4He
18196	2261	2250	5996	4He
18197	2261	2250	5996	4He
18198	2261	2250	5996	4He
18199	2261	2250	5996	4He
18200	2261	2250	5996	4He
18201	2261	2250	5996	4He
18202	2261	2250	5996	4He
18203	2261	2250	5996	4He
18204	2261	2250	5996	4He
18205	2261	2250	5996	4He
18206	2261	2250	5996	4He
18208	2261	483	1	empty
18209	2261	0	1	empty
18220	2261	2250	5996	empty
18221	2261	2250	5996	4He
18223	2261	2250	5996	4He
18224	2261	2250	5996	4He
18225	2261	2250	5996	4He
18226	2261	2250	5996	4He
18227	2261	2250	5996	4He
18228	2261	2250	5996	4He
18229	2261	2250	5996	4He
18231	2261	2250	5996	4He
18232	2261	2250	5996	4He
18233	2261	2250	5996	4He
18234	2261	2250	5996	4He
18235	2261	2250	5996	4He
18236	2261	2250	5996	4He
18237	2261	2250	5996	4He
18238	2261	2250	5996	4He
18239	2261	2250	5996	4He
18241	2261	2250	5996	4He
18242	2261	2250	5996	4He
18243	2261	2250	5996	4He
18244	2261	2250	5996	4He
18245	2261	2250	5996	4He
18246	2261	2250	5996	4He
18247	2261	2250	5996	4He
18248	2261	2250	5996	4He
18249	2261	2250	5996	4He
18251	2261	2250	5996	4He
18252	2261	2250	5996	4He
18257	2261	2250	5996	other
18258	2261	2250	5996	56Fe
18259	2261	2250	5996	56Fe
18281	2261	2250	5996	empty
18282	2261	2250	5996	empty
18283	2261	2250	5996	empty
18284	1161	750	5996	12C
18285	1161	750	5996	12C
18286	1161	750	5996	12C
18287	1161	750	5996	12C
18288	1161	750	5996	12C
18294	1161	1500	5996	12C
18297	1161	1500	5996	12C
18298	1161	1500	5996	12C
18300	1161	1500	5996	empty
18301	1161	1196	5996	empty
18302	1161	750	5996	empty
18303	1161	750	5996	empty
18306	1161	1500	5996	12C
18307	1161	1500	5996	12C
18308	1161	1500	5996	3He
18309	1161	1500	5996	3He
18310	1161	1500	5996	3He
18311	1161	1500	5996	3He
18313	1161	1500	5996	3He
18314	1161	1500	5996	3He
18315	1161	1500	5996	3He
18316	1161	1368	5996	3He
18318	1161	750	5996	3He
18319	1161	750	5996	empty
18320	1161	750	5996	3He
18321	1161	750	5996	other
18322	1161	750	5996	3He
18325	1161	750	5996	3He
18326	1161	750	5996	3He
18327	1161	750	5996	3He
18328	1161	750	5996	3He
18329	1161	1500	5996	3He
18330	1161	1500	5996	3He
18331	1161	1500	5996	3He
18332	1161	1500	5996	3He
18333	1161	1500	5996	3He
18334	1161	1500	5996	CH2
18335	1161	1500	5996	12C
18338	2261	2250	5996	empty
18341	2261	2250	5996	empty
18342	2261	2250	5996	empty
18343	2261	2250	5996	empty
18346	2261	2250	5996	3He
18348	2261	2250	5996	other
18349	2261	2250	5996	3He
18350	2261	2250	5996	3He
18351	2261	2250	5996	3He
18356	2261	2250	5996	empty
18362	2261	2250	5996	other
18363	2261	2250	5996	12C
18364	2261	2250	5996	12C
18365	2261	2250	5996	3He
18366	2261	2250	5996	3He
18367	2261	2250	5996	3He
18368	2261	2250	5996	3He
18370	2261	2250	5996	3He
18374	2261	2250	5996	3He
18375	2261	2250	5996	empty
18376	2261	2250	5996	empty
18378	2261	2250	5996	empty
18379	2261	2250	5996	CH2
18380	2261	2250	5996	3He
18381	2261	2250	5996	3He
18382	2261	2250	5996	3He
18383	2261	2250	5996	3He
18384	2261	2250	5996	3He
18385	2261	2250	5996	3He
18386	2261	2250	5996	3He
18388	2261	2250	5996	3He
18389	2261	2250	5996	3He
18391	2261	2250	5996	empty
18393	2261	2250	5996	empty
18394	2261	2250	5996	empty
18399	2261	2250	5996	CH2
18400	2261	2250	5996	CH2
18401	2261	2250	5996	empty
18402	2261	2250	5996	3He
18403	-9999	2250	5996	3He
18405	2261	2250	1	3He
18406	2261	2250	5996	3He
18407	2261	2250	5996	3He
18408	2261	2250	5996	3He
18409	2261	2250	5996	3He
18410	2261	2250	5996	3He
18411	2261	2250	5996	empty
18412	2261	2250	5996	CH2
18413	2261	2250	5996	CH2
18414	2261	2250	5996	CH2
18415	2261	2250	5996	3He
18416	2261	2250	5996	3He
18428	2261	2250	5996	3He
18430	2261	2250	5996	3He
18431	2261	2250	5996	3He
18432	2261	2250	5996	3He
18433	2261	2250	5996	3He
18437	2261	2250	5996	3He
18438	2261	2250	5996	empty
18441	4461	2250	5996	empty
18442	4461	2250	5996	empty
18443	4461	2250	5996	3He
18446	4461	2250	5996	empty
18447	4461	2250	5996	CH2
18449	4461	2250	5996	3He
18451	4461	2250	5996	other
18453	4461	2250	5996	3He
18454	4461	2250	5996	3He
18456	4461	2250	5996	CH2
18458	4461	2250	5996	3He
18459	4461	2250	5996	3He
18460	4461	2250	5996	3He
18461	4461	2250	5996	3He
18462	4461	2250	5996	3He
18463	4461	2250	5996	3He
18464	4461	2250	5996	3He
18465	4461	2250	5996	3He
18469	4461	2250	5996	3He
18470	4461	2250	5996	3He
18471	4461	2250	5996	3He
18472	4461	2250	5996	3He
18473	4461	2250	5996	3He
18474	4461	2250	5996	3He
18475	4461	2250	5996	3He
18476	4461	2250	5996	3He
18477	4461	2250	5996	3He
18496	4461	2250	5996	other
18506	4461	2250	5996	other
18509	4461	2250	5996	other
18511	4461	2250	5996	other
18518	4461	2250	5996	other
18519	4461	2250	5996	12C
18520	4461	2250	5996	3He
18521	4461	2250	5996	3He
18522	4461	2250	5996	empty
